id,list_id,titre,prix,devise,ville,secteur,localisation,marque,modele,annee,kilometrage,carburant,boite_vitesses,puissance_fiscale,etat,origine,premiere_main,nombre_portes,equipements,vendeur,type_vendeur,telephone,date_publication,description,url
77330945,57858252,Peugeot 508 Diesel Automatique 2019 à Casablanca,219000,DH,Casablanca,Belvédère,"Casablanca, Belvédère",Peugeot,508,2019,111000,Diesel,Automatique,8 CV,Excellent,WW au Maroc,Non,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques",Vendez Votre Voiture,shop,0632909090,2026-05-24T10:50:17Z,Peugeot 508 2.0 HDI 180ch Boîte automatique très bien entretenue Moteur puissant et très économique Pas de système Adblue 4 pneus neufs Kit complet de distribution changé Poste tactile Android Auto et Apple CarPlay Jantes diamantées 18 Radars avant arrière et caméra de recul Sièges cuir tissu Feux LED...,https://www.avito.ma/fr/belvédère/voitures_d_occasion/Peugeot_508_Diesel_Automatique_2019_à_Casablanca_57858252.htm
76677331,57255462,Renault Captur 2014 diesel,,,Agadir,Hay Dakhla,"Agadir, Hay Dakhla",Renault,Captur,2014,140000,Diesel,Manuelle,6 CV,Excellent,WW au Maroc,Oui,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques",Tink Auto,shop,0661320822,2026-05-24T10:50:56Z,Renault Captur diesel Modèle 2014 Manuelle 140 000km Tout Option 6 chevaux,https://www.avito.ma/fr/hay_dakhla/voitures_d_occasion/Renault_Captur_2014_diesel_57255462.htm
77245141,57779364,Peugeot 208 Diesel Manuelle 2024 à Marrakech,169000,DH,Marrakech,Centre Ville,"Marrakech, Centre Ville",Peugeot,208,2024,101558,Diesel,Manuelle,6 CV,Excellent,WW au Maroc,Oui,5,,GLOBAL OCCAZ MARRAKECH,shop,0662787511,2026-05-24T10:50:59Z,"GLOBAL OCCAZ vous propose une 208, un véhicule fiable et parfaitement entretenu, alliant style, confort et sécurité. Détails du véhicule : Marque : Peugeot Modèle : 208 Mise en circulation : 2024 Puissance fiscale : 6CV Boîte de vitesses : Manuelle Énergie : Diesel Kilométrage : 101 558 Ce véhicule est prêt à prendre la route et vous garantit une expérience de conduite agréable, économique et sécurisée. Véhicule expertisé, contrôlé et garanti par GLOBAL OCCAZ. Ne laissez pas passer cette opportunité Contactez-nous dès maintenant pour réserver un essai ou obtenir plus d’informations",https://www.avito.ma/fr/centre_ville/voitures_d_occasion/Peugeot_208_Diesel_Manuelle_2024_à_Marrakech_57779364.htm
77184300,57722671,Skoda Kodiaq Diesel Automatique 2019 à Oujda,,,Oujda,Centre Ville,"Oujda, Centre Ville",Skoda,Kodiaq,2019,135000,Diesel,Automatique,8 CV,Très bon,Dédouanée,Oui,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques",AUTOHOUSE GERMAN CARS DUSSELDORF,shop,0661952863,2026-05-24T10:50:49Z,Skoda Kodiaq Diesel très bon état 2019,https://www.avito.ma/fr/centre_ville/voitures_d_occasion/Skoda_Kodiaq_Diesel_Automatique_2019_à_Oujda_57722671.htm
77351789,57877634,Renault Kangoo Diesel Automatique 2025,,,Casablanca,El Manar El Hank,"Casablanca, El Manar El Hank",Renault,Kangoo,2025,38000,Diesel,Automatique,6 CV,Excellent,WW au Maroc,Oui,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques",Promorent Auto,shop,0608555595,2026-05-24T10:50:51Z,Vends Renault Kangoo Diesel Automatique de septembre 2025 en excellent état. - Kilométrage : 38 000 km - Première main - Origine : WW au Maroc - Jantes aluminium - Airbags - Système de navigation GPS - Climatisation - Caméra et radar de recul - Vitres électriques - ABS ESP - Régulateur de vitesse - CD MP3 Bluetooth - Verrouillage centralisé à distance - Boîte de vitesses automatique - 6 CV fiscaux - 5 portes Contactez-moi pour plus d'informations.,https://www.avito.ma/fr/el_manar_el_hank/voitures_d_occasion/Renault_Kangoo_Diesel_Automatique_2025_57877634.htm
76267819,56895321,KIA Ceed,250000,DH,Casablanca,Autre secteur,"Casablanca, Autre secteur",Kia,Ceed,2024,3794,Diesel,Manuelle,6 CV,,,,,,KIA OCCASION Casablanca,shop,0666992599,2026-05-24T10:50:00Z,"Ceed III - Ph2 - 1.6L CRDI MHEV ISG Motion+ BVM 136ch SOUS GARANTIE Kia Occasion propose un large choix de véhicules multimarques, expertisés et révisés. Avantages : ✔ Garantie ✔ Crédit gratuit 0% ✔ Test drive disponible ✔ Prise en charge des démarches administratives ✔ Un vaste choix de véhicules d'occasion, minutieusement sélectionnés 📍 Rendez-vous en showroom ou contactez-nous pour en savoir plus. Points de vente : 📍 KIA OCCASION CASABLANCA - ROCHES NOIRES : 180 Boulevard Moulay Ismail, Casablanca 📍 KIA OCCASION CASABLANCA BERNOUSSI : KM 10, 400 Route de Rabat, Ain Sebaâ, Casablanca 📍 KIA OCCASION MARRAKECH : Route de Casablanca Marrakech, Marrakech",https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/KIA_Ceed_56895321.htm
76573364,57163800,Peugeot 2008 diesel automatique 2023/12,,,Agadir,El Houda,"Agadir, El Houda",Peugeot,2008,2023,88000,Diesel,Automatique,6 CV,Neuf,WW au Maroc,Oui,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques",Auto Pro,shop,0662367913,2026-05-24T10:49:01Z,Voiture bon état Première main Full option 88 000 km,https://www.avito.ma/fr/el_houda/voitures_d_occasion/Peugeot_2008_diesel_automatique_2023_12_57163800.htm
76267763,56895272,KIA Sportage,365000,DH,Casablanca,Autre secteur,"Casablanca, Autre secteur",Kia,Sportage,2023,18478,Hybride,Automatique,9 CV,,,,,,KIA OCCASION Casablanca,shop,0666992599,2026-05-24T10:49:49Z,"Sportage V - Ph1 - 1.6 T-GDi Design+ BVA 215ch SOUS GARANTIE Kia Occasion propose un large choix de véhicules multimarques, expertisés et révisés. Avantages : ✔ Garantie ✔ Crédit gratuit 0% ✔ Test drive disponible ✔ Prise en charge des démarches administratives ✔ Un vaste choix de véhicules d'occasion, minutieusement sélectionnés 📍 Rendez-vous en showroom ou contactez-nous pour en savoir plus. Points de vente : 📍 KIA OCCASION CASABLANCA - ROCHES NOIRES : 180 Boulevard Moulay Ismail, Casablanca 📍 KIA OCCASION CASABLANCA BERNOUSSI : KM 10, 400 Route de Rabat, Ain Sebaâ, Casablanca 📍 KIA OCCASION MARRAKECH : Route de Casablanca Marrakech, Marrakech",https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/KIA_Sportage_56895272.htm
76118867,56762268,BMW X5 xDrive45e Hybride Pack M – 2021,,,Marrakech,Zone Industrielle Sidi Ghanem,"Marrakech, Zone Industrielle Sidi Ghanem",BMW,X5,2021,63000,Hybride,Automatique,12 CV,Excellent,WW au Maroc,Oui,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques",GP OCCAZ,shop,0665665918,2026-05-24T10:50:01Z,"À vendre BMW X5 xDrive45e Hybride Rechargeable, année 2021, avec 63 000 km, en excellent état. SUV premium alliant puissance, technologie hybride et confort haut de gamme, offrant une conduite silencieuse, dynamique et efficiente. Caractéristiques principales : Motorisation hybride rechargeable 3.0 TwinPower Turbo Transmission intégrale xDrive Boîte automatique Steptronic 8 rapports Pack M Sport Suspension pneumatique adaptative Sélecteur des modes de conduite Jantes sport grand diamètre Phares LED adaptatifs Intérieur cuir haut de gamme Sièges électriques à mémoire Sièges chauffants et ventilés Volant multifonction sport Toit panoramique ouvrant Accès confort Keyless BMW Live Cockpit Professional écran digital haute résolution Navigation GPS Apple CarPlay & Android Auto sans fil Caméra 360° Aides au stationnement avant et arrière Régulateur de vitesse adaptatif Assistant de maintien de voie Détecteur d’angle mort Éclairage d’ambiance personnalisable Climatisation automatique 4 zones Recharge sans fil smartphone Coffre électrique mains libres Rétroviseurs rabattables électriquement SUV hybride puissant, luxueux et technologique, offrant un excellent équilibre entre performances, autonomie électrique et confort premium. 63 000 km – Entretien suivi Aucun frais à prévoir Visible sur rendez-vous.",https://www.avito.ma/fr/zone_industrielle_sidi_ghanem/voitures_d_occasion/BMW_X5_xDrive45e_Hybride_Pack_M___2021_56762268.htm
77447120,57965622,"Mazda 6 M oct-2018, Diesel 2.2",148000,DH,Marrakech,,Marrakech,Mazda,6,2018,255500,Diesel,Automatique,9 CV,Très bon,WW au Maroc,,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques",abdel,private,0633384463,2026-05-24T10:52:26Z,"Mazda 6 Sport en très bon état, aucun entretien à prévoir, toutes options, Automatique, Mise en circulation Oct 2018, Diesel 2.2, moteur Skyactiv, 9CV puissance fiscale, Dariba 1500dh.",https://www.avito.ma/fr/marrakech/voitures_d_occasion/Mazda_6_M_oct_2018__Diesel_2_2_57965622.htm
77447131,57965624,Volkswagen Golf 7 Diesel Automatique 2017,,,Tétouan,Safir,"Tétouan, Safir",Volkswagen,Golf 7,2017,165,Diesel,Automatique,8 CV,Endommagé,Dédouanée,Non,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques",Said RS,shop,0677732161,2026-05-24T10:52:41Z,"Golf 7.5 modèle 2017 dédouane 2018 GTD,",https://www.avito.ma/fr/safir/voitures_d_occasion/Volkswagen_Golf_7_Diesel_Automatique_2017_57965624.htm
77447140,57965625,Peugeot 308 Diesel Automatique 2021 à Tétouan,,,Tétouan,Safir,"Tétouan, Safir",Peugeot,308,2021,74,Diesel,Automatique,6 CV,Excellent,WW au Maroc,Non,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques",Said RS,shop,0677732161,2026-05-24T10:52:50Z,Peugeot 308 2021 km74,https://www.avito.ma/fr/safir/voitures_d_occasion/Peugeot_308_Diesel_Automatique_2021_à_Tétouan_57965625.htm
77417494,57938303,Jaguar XF Diesel Automatique 2016 à Casablanca,175000,DH,Casablanca,Aïn Diab,"Casablanca, Aïn Diab",Jaguar,XF,2016,150000,Diesel,Automatique,8 CV,Très bon,WW au Maroc,Non,5,"ABS, Airbags, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques",OTO B,shop,0661325294,2026-05-24T10:52:11Z,"Je vends ma Jaguar XF Diesel Automatique de 2016 en très bon état. - Kilométrage : 150 000 km - Puissance fiscale : 8 CV - Boîte de vitesses : Automatique - Carburant : Diesel - Origine : WW au Maroc - Jantes aluminium - Airbags - Climatisation - Toit ouvrant - Sièges en cuir - Radar et caméra de recul - ABS, ESP - Limiteur et régulateur de vitesse - Ordinateur de bord - Verrouillage centralisé à distance - Vitres électriques - 5 portes Contactez moi pour plus d'informations.",https://www.avito.ma/fr/aïn_diab/voitures_d_occasion/Jaguar_XF_Diesel_Automatique_2016_à_Casablanca_57938303.htm
76738532,57309571,Volkswagen Passat CC Première Main,155000,DH,Rabat,Les Ambassadeurs,"Rabat, Les Ambassadeurs",Volkswagen,Passat,2013,190000,Diesel,Manuelle,8 CV,Excellent,Importée neuve,Oui,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques",ZIAD,shop,0776027832,2026-05-24T10:52:09Z,"Volkswagen Passat Cc 2013 première main peinture d'origine full options Toit panoramique ouvrant Salon cuir siège électrique chauffant Park assist stationnement automatique Éclairage intérieur d'ambiance Radar avant et arrière Rideau arrière électrique Phare avant Led avec xénon directionnels et lave phare Etc..... D'autres options Carrosserie jamais accidentée peinture d'origine motorisation en très bon état,",https://www.avito.ma/fr/les_ambassadeurs/voitures_d_occasion/Volkswagen_Passat_CC_Première_Main_57309571.htm
69137936,51786952,Audi Q2 S line automatique particulier 2021 excellent,277000,DH,Casablanca,Bourgogne,"Casablanca, Bourgogne",Audi,Q2,2021,147000,Diesel,Automatique,8 CV,Excellent,WW au Maroc,Oui,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques",Najib,private,0633752594,2026-05-24T10:52:18Z,Bonjour je mets en vente une Audi Q2 automatique 8cv S line très très économique Km 147000km Originale automatique Véhicule particulier propriétaire vend directement Intermédiaires s'abstenir Version Peinture d'origine Révision à jour Avec toit panoramique ouvrant Siège cuir électrique chauffant mémoire Main libre démarrage star sans contact LED du jour xénon bixénon Bluetooth téléphone Auxiliaire GPS Parking radar régulateur limiteur de vitesse détecteur de pluie Voiture 1er main Voiture Peinture parfaite d'origine jamais accidentée Avec options Climatisation Voiture propriétaire directement vend carte grise Motorisation impeccable puissante Faible consommation Model Exact fin 2021 ww maroc Coffre ouverture électrique Toit panoramique ouvrant Siège cuir électrique chauffant mémoire Main libre démarrage star sans contact LED du jour Bluetooth téléphone Auxiliaire régulateur limiteur de vitesse Rétroviseur électrique rabattable Intermédiaires s'abstenir merci,https://www.avito.ma/fr/bourgogne/voitures_d_occasion/Audi_Q2_S_line_automatique_particulier_2021_excellent_51786952.htm
74930330,55774834,Dacia Duster 2021 à Casablanca,168000,DH,Casablanca,Sidi Moumen,"Casablanca, Sidi Moumen",Dacia,Duster,2021,100000,Diesel,Manuelle,6 CV,Très bon,Dédouanée,Oui,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Radar de recul, Régulateur de vitesse, Vitres électriques",zouhair,shop,0661849307,2026-05-24T10:52:33Z,"Je veux vendre ma voiture d'origine, bon état, toutes options, jamais accidentée, modèle 2021/10. Les messages et appels sont les bienvenus.",https://www.avito.ma/fr/sidi_moumen/voitures_d_occasion/Dacia_Duster_2021_à_Casablanca_55774834.htm
77329498,57856889,Toyota Corolla Hybride Automatique 2021,179000,DH,Casablanca,Lissasfa,"Casablanca, Lissasfa",Toyota,Corolla,2021,86044,Hybride,Automatique,10 CV,Excellent,,,,,ALD Automotive - Ayvens,shop,0679891989,2026-05-24T10:52:54Z,Je vends une Toyota Corolla Hybride Automatique de 2021 en excellent état. - Kilométrage : 86 044 km - Marque : Toyota - Modèle : Corolla - Année-Modèle : 2021 - Puissance fiscale : 10 CV - Carburant : Hybride - Boite de vitesses : Automatique le véhicule mis en vente est âgé de moins de 5 ans entretenu dans les réseaux constructeurs affiche un kilométrage réel et dispose d’un historique de maintenance que tout acheteur peut consulter Une vente garantie et en toute transparence Contactez-nous pour plus d'informations.,https://www.avito.ma/fr/lissasfa/voitures_d_occasion/Toyota_Corolla_Hybride_Automatique_2021_57856889.htm
74831782,55696990,Hyundai Tucson 2024,,,Rabat,Hay el Fath,"Rabat, Hay el Fath",Hyundai,Tucson,2024,80000,Diesel,Automatique,8 CV,Excellent,WW au Maroc,Oui,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques",HK DRIVE,shop,0661346434,2026-05-24T10:52:56Z,HK DRIVE mets en vente un Hyundai TUCSON toute option 2024 état neuf Veuillez nous contacter pour plus d’informations On accepte les reprises Plusieurs Formule de Financement Disponible,https://www.avito.ma/fr/hay_el_fath/voitures_d_occasion/Hyundai_Tucson_2024_55696990.htm
77108132,57650555,Chevrolet Aveo Essence 1er 🤚2006 à Marrakech,55000,DH,Marrakech,Massira 2,"Marrakech, Massira 2",Chevrolet,Aveo,2006,133000,Essence,Manuelle,6 CV,Très bon,WW au Maroc,Oui,5,"ABS, Airbags, Climatisation, ESP, Ordinateur de bord, Verrouillage centralisé à distance",Med Taoufik,shop,0668137865,2026-05-24T10:53:05Z,"Chevrolet Aveo 1er main clim 2 vitre Elctrique très bon eta et faibl km à son âge ,",https://www.avito.ma/fr/massira_2/voitures_d_occasion/Chevrolet_Aveo_Essence_1er___2006_à_Marrakech_57650555.htm
77395857,57918184,Volkswagen Tiguan Diesel Manuelle 2018 à Khouribga,260000,DH,Khouribga,,Khouribga,Volkswagen,Tiguan,2018,158000,Diesel,Manuelle,8 CV,Excellent,Dédouanée,,,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Système de navigation/GPS, Verrouillage centralisé à distance, Vitres électriques",AZIZ golf,private,0661825650,2026-05-24T10:53:36Z,Je vends une Volkswagen Tiguan de 2018 en excellent état dédouanée en 2022. - Kilométrage : 132 000 km - Carburant: Diesel - Boîte de vitesses : Manuelle - Puissance fiscale : 8 CV - Origine : Dédouanée - Jantes aluminium - Airbags - Climatisation - Système de navigation GPS - Toit ouvrant - Sièges en cuir - Régulateur de vitesse - ESP - ABS - Vitres électriques - Caméra de recul - Radar de recul - Limiteur de vitesse - Lecteur CD MP3 Bluetooth - Ordinateur de bord - Verrouillage centralisé à distance Contactez-moi pour plus d'informations. samsara non stp,https://www.avito.ma/fr/khouribga/voitures_d_occasion/Volkswagen_Tiguan_Diesel_Manuelle_2018_à_Khouribga_57918184.htm
77417408,57938245,Audi A6 Diesel Automatique 2024 à Casablanca,400000,DH,Casablanca,,Casablanca,Audi,A6,2024,39000,Diesel,Automatique,8 CV,Excellent,WW au Maroc,Oui,5,"ABS, Airbags, CD/MP3/Bluetooth, Caméra de recul, Climatisation, ESP, Jantes aluminium, Limiteur de vitesse, Ordinateur de bord, Radar de recul, Régulateur de vitesse, Sièges cuir, Système de navigation/GPS, Toit ouvrant, Verrouillage centralisé à distance, Vitres électriques",Hassane,private,0644034569,2026-05-24T10:53:54Z,"Je mets en vente mon Audi A6, première main, en excellent état général. Véhicule entretenu avec soin.",https://www.avito.ma/fr/casablanca/voitures_d_occasion/Audi_A6_Diesel_Automatique_2024_à_Casablanca_57938245.htm
